"","YEAR","NETWORTH","INCOME","KIDS","RACE","WGT","FAMSTRUCT","HHSEX","AGE","MARRIED_LWP","CHILDREN","HHSIZE"
"241882",2019,2241160,218895.34884,0,"White",1582.1374275,5,"male",54,1,"No",2
"241883",2019,2314180,218895.34884,0,"White",1461.8550364,5,"male",54,1,"No",2
"241884",2019,2331290,218895.34884,0,"White",1615.0734597,5,"male",54,1,"No",2
"241885",2019,2346060,218895.34884,0,"White",1584.343659,5,"male",54,1,"No",2
"241886",2019,51843010,1751162.7907,1,"White",42.225679041,4,"male",60,1,"Yes",3
"241887",2019,51842010,2158409.9513,1,"White",42.122307082,4,"male",60,1,"Yes",3
"241888",2019,51843010,1618807.4635,1,"White",41.858811805,4,"male",60,1,"Yes",3
"241889",2019,51842010,2636925.3651,1,"White",42.042005899,4,"male",60,1,"Yes",3
"241890",2019,51843010,1455908.5992,1,"White",42.141497371,4,"male",60,1,"Yes",3
"241891",2019,143100,28507.301244,0,"White",5412.7691062,3,"male",58,0,"No",1
"241892",2019,148100,27489.183342,0,"White",5391.9974638,3,"male",58,0,"No",1
"241893",2019,148100,28507.301244,0,"White",5397.435394,3,"male",58,0,"No",1
"241894",2019,149100,27489.183342,0,"White",5436.2705048,3,"male",58,0,"No",1
"241895",2019,148100,28507.301244,0,"White",5419.9304292,3,"male",58,0,"No",1
"241896",2019,-33860,111992.96917,0,"White",9063.2531044,5,"male",31,1,"No",2
"241897",2019,-34960,111992.96917,0,"White",8962.8983178,5,"male",31,1,"No",2
"241898",2019,-34860,111992.96917,0,"White",8969.7473611,5,"male",31,1,"No",2
"241899",2019,-34860,111992.96917,0,"White",9076.5474671,5,"male",31,1,"No",2
"241900",2019,-34760,111992.96917,0,"White",9042.0947024,5,"male",31,1,"No",2
"241901",2019,215210,162898.86425,4,"Hispanic",4281.8717412,4,"male",37,1,"Yes",6
"241902",2019,188410,162898.86425,4,"Hispanic",4213.4643497,4,"male",37,1,"Yes",6
"241903",2019,198210,162898.86425,4,"Hispanic",4231.3924236,4,"male",37,1,"Yes",6
"241904",2019,192410,162898.86425,4,"Hispanic",4257.5029401,4,"male",37,1,"Yes",6
"241905",2019,195110,162898.86425,4,"Hispanic",4228.9745344,4,"male",37,1,"Yes",6
"241906",2019,465000,151190.50838,0,"White",287.03075611,5,"male",81,1,"No",2
"241907",2019,534200,147118.03678,0,"White",655.14567051,5,"male",81,1,"No",2
"241908",2019,631000,143147.37696,0,"White",637.91643328,5,"male",81,1,"No",2
"241909",2019,574000,148136.15468,0,"White",617.54803495,5,"male",81,1,"No",2
"241910",2019,398600,150274.20227,0,"White",292.92005836,5,"male",81,1,"No",2
"241911",2019,11450,36652.244456,2,"Hispanic",4601.6278453,4,"male",44,1,"Yes",4
"241912",2019,11550,36652.244456,2,"Hispanic",4566.5551878,4,"male",44,1,"Yes",4
"241913",2019,11450,36652.244456,2,"Hispanic",4586.687375,4,"male",44,1,"Yes",4
"241914",2019,11550,36652.244456,2,"Hispanic",4583.0155387,4,"male",44,1,"Yes",4
"241915",2019,11550,36652.244456,2,"Hispanic",4593.8772443,4,"male",44,1,"Yes",4
"241916",2019,51520,24434.829638,3,"Black",5083.4148455,1,"male",28,0,"Yes",4
"241917",2019,46650,23416.711736,3,"Black",5076.4975489,1,"male",28,0,"Yes",4
"241918",2019,40740,24434.829638,3,"Black",5030.9914329,1,"male",28,0,"Yes",4
"241919",2019,45190,24434.829638,3,"Black",5070.1740857,1,"male",28,0,"Yes",4
"241920",2019,40040,24434.829638,3,"Black",5064.8165998,1,"male",28,0,"Yes",4
"241921",2019,18431840,590508.38291,0,"White",1962.7173833,5,"male",58,1,"No",2
"241922",2019,18431810,590508.38291,0,"White",1962.2395742,5,"male",58,1,"No",2
"241923",2019,18432800,590508.38291,0,"White",1813.1413157,5,"male",58,1,"No",2
"241924",2019,18431810,590508.38291,0,"White",2002.7408814,5,"male",58,1,"No",2
"241925",2019,18431905,590508.38291,0,"White",1965.1088152,5,"male",58,1,"No",2
"241926",2019,34000,67195.781504,1,"White",4896.7438821,1,"male",46,0,"Yes",2
"241927",2019,49310,67195.781504,1,"White",4899.0996329,1,"male",46,0,"Yes",2
"241928",2019,63260,67195.781504,1,"White",4895.6498647,1,"male",46,0,"Yes",2
"241929",2019,40510,67195.781504,1,"White",4880.578951,1,"male",46,0,"Yes",2
"241930",2019,57510,67195.781504,1,"White",4894.5401736,1,"male",46,0,"Yes",2
"241931",2019,134460,74322.606814,0,"White",8927.5113791,5,"male",75,1,"No",2
"241932",2019,133470,74322.606814,0,"White",9104.1352992,5,"male",75,1,"No",2
"241933",2019,132470,74322.606814,0,"White",9243.0824213,5,"male",75,1,"No",2
"241934",2019,133460,74322.606814,0,"White",8953.5906722,5,"male",75,1,"No",2
"241935",2019,133460,74322.606814,0,"White",9019.1707215,5,"male",75,1,"No",2
"241936",2019,13980,30543.537047,5,"Black",3745.2565959,4,"male",38,1,"Yes",7
"241937",2019,18960,30543.537047,5,"Black",3740.8821813,4,"male",38,1,"Yes",7
"241938",2019,19920,30543.537047,5,"Black",3724.7656374,4,"male",38,1,"Yes",7
"241939",2019,13950,29525.419145,5,"Black",3721.8631271,4,"male",38,1,"Yes",7
"241940",2019,17890,29525.419145,5,"Black",3724.8968965,4,"male",38,1,"Yes",7
"241941",2019,500,27489.183342,1,"Black",4290.8361187,1,"male",30,0,"Yes",2
"241942",2019,500,27489.183342,1,"Black",4284.9973298,1,"male",30,0,"Yes",2
"241943",2019,500,27489.183342,1,"Black",4246.5862829,1,"male",30,0,"Yes",2
"241944",2019,500,27489.183342,1,"Black",4279.659787,1,"male",30,0,"Yes",2
"241945",2019,500,27489.183342,1,"Black",4275.1376115,1,"male",30,0,"Yes",2
"241946",2019,5300,48869.659275,2,"Hispanic",771.23472326,4,"male",39,1,"Yes",4
"241947",2019,-6500,48869.659275,2,"Hispanic",767.92804932,4,"male",39,1,"Yes",4
"241948",2019,-5500,48869.659275,2,"Hispanic",772.55422089,4,"male",39,1,"Yes",4
"241949",2019,1000,48869.659275,2,"Hispanic",768.24033934,4,"male",39,1,"Yes",4
"241950",2019,9500,48869.659275,2,"Hispanic",769.1877778,4,"male",39,1,"Yes",4
"241951",2019,3188400,381794.21309,0,"White",5821.3721368,5,"male",53,1,"No",2
"241952",2019,2531700,401138.45322,0,"White",2744.59338,5,"male",53,1,"No",2
"241953",2019,3132000,361431.85506,0,"White",5476.82922,5,"male",53,1,"No",2
"241954",2019,3236000,336997.02542,0,"White",5826.1767966,5,"male",53,1,"No",2
"241955",2019,3940600,371613.03407,0,"White",5799.3298596,5,"male",53,1,"No",2
"241956",2019,13251,43779.069767,0,"White",3286.5480975,5,"male",23,1,"No",2
"241957",2019,13251,43779.069767,0,"White",3261.7117753,5,"male",23,1,"No",2
"241958",2019,13251,43779.069767,0,"White",3330.9023172,5,"male",23,1,"No",2
"241959",2019,13251,43779.069767,0,"White",3306.1982051,5,"male",23,1,"No",2
"241960",2019,13351,43779.069767,0,"White",3274.4491599,5,"male",23,1,"No",2
"241961",2019,202240,59050.838291,1,"Hispanic",4788.048505,4,"male",45,1,"Yes",3
"241962",2019,169340,59050.838291,1,"Hispanic",4766.6700239,4,"male",45,1,"Yes",3
"241963",2019,186870,59050.838291,1,"Hispanic",4766.4400645,4,"male",45,1,"Yes",3
"241964",2019,231740,59050.838291,1,"Hispanic",4778.4162648,4,"male",45,1,"Yes",3
"241965",2019,278740,59050.838291,1,"Hispanic",4793.3799861,4,"male",45,1,"Yes",3
"241966",2019,22837000,952958.35587,0,"White",1573.546115,5,"male",63,1,"No",2
"241967",2019,22838000,952958.35587,0,"White",1617.0090327,5,"male",63,1,"No",2
"241968",2019,22837000,952958.35587,0,"White",1570.4467846,5,"male",63,1,"No",2
"241969",2019,22836000,952958.35587,0,"White",1612.0064932,5,"male",63,1,"No",2
"241970",2019,22836000,952958.35587,0,"White",1593.2090693,5,"male",63,1,"No",2
"241971",2019,5179500,718791.23851,0,"White",127.5649134,5,"male",60,1,"No",2
"241972",2019,5180600,719809.35641,0,"White",135.72202892,5,"male",60,1,"No",2
"241973",2019,5180600,718791.23851,0,"White",132.66987529,5,"male",60,1,"No",2
"241974",2019,5179500,719809.35641,0,"White",137.77677449,5,"male",60,1,"No",2
"241975",2019,5180600,719809.35641,0,"White",138.03304724,5,"male",60,1,"No",2
"241976",2019,1196600,467316.11682,0,"White",163.2748735,5,"male",53,1,"No",2
"241977",2019,1378600,463243.64521,0,"White",372.14607957,5,"male",53,1,"No",2
"241978",2019,1209400,465279.88102,0,"White",166.20591875,5,"male",53,1,"No",2
"241979",2019,1298950,463243.64521,0,"White",369.61095851,5,"male",53,1,"No",2
"241980",2019,1284500,464261.76312,0,"White",355.32224008,5,"male",53,1,"No",2
"241981",2019,316000,31561.654949,0,"White",8001.432195,5,"male",84,1,"No",2
"241982",2019,317000,31561.654949,0,"White",8099.3625161,5,"male",84,1,"No",2
"241983",2019,316000,31561.654949,0,"White",8221.631362,5,"male",84,1,"No",2
"241984",2019,317000,31561.654949,0,"White",8016.0284121,5,"male",84,1,"No",2
"241985",2019,317000,31561.654949,0,"White",8068.1684848,5,"male",84,1,"No",2
"241986",2019,3323800,0,0,"White",1536.9267893,5,"male",56,1,"No",2
"241987",2019,3323800,0,0,"White",1594.83536,5,"male",56,1,"No",2
"241988",2019,3324900,0,0,"White",1507.5822111,5,"male",56,1,"No",2
"241989",2019,3322800,0,0,"White",1536.856641,5,"male",56,1,"No",2
"241990",2019,3324900,0,0,"White",1534.6974877,5,"male",56,1,"No",2
"241991",2019,7850,21380.475933,0,"Hispanic",2152.727293,3,"female",64,0,"No",1
"241992",2019,4550,21380.475933,0,"Hispanic",2150.4445914,3,"female",64,0,"No",1
"241993",2019,7550,21380.475933,0,"Hispanic",2155.2910808,3,"female",64,0,"No",1
"241994",2019,5250,20362.358031,0,"Hispanic",2151.7702434,3,"female",64,0,"No",1
"241995",2019,5950,20362.358031,0,"Hispanic",2153.3348695,3,"female",64,0,"No",1
"241996",2019,7500,11199.296917,0,"Hispanic",6952.5438099,3,"female",80,0,"No",1
"241997",2019,7500,10181.179016,0,"Hispanic",6947.2639885,3,"female",80,0,"No",1
"241998",2019,7500,11199.296917,0,"Hispanic",6957.2112728,3,"female",80,0,"No",1
"241999",2019,7500,10181.179016,0,"Hispanic",6946.3562309,3,"female",80,0,"No",1
"242000",2019,7500,10181.179016,0,"Hispanic",6954.5831758,3,"female",80,0,"No",1
"242001",2019,135550,9163.0611141,1,"White",6336.0362989,1,"female",57,0,"Yes",2
"242002",2019,126440,9468.4964846,1,"White",6360.7560559,1,"female",57,0,"Yes",2
"242003",2019,127155,10181.179016,1,"White",6388.798859,1,"female",57,0,"Yes",2
"242004",2019,131420,8959.4375338,1,"White",6336.1343975,1,"female",57,0,"Yes",2
"242005",2019,129270,8043.1314224,1,"White",6360.1803449,1,"female",57,0,"Yes",2
"242006",2019,26000,117083.55868,0,"White",4114.4067172,5,"male",36,1,"No",2
"242007",2019,26000,117083.55868,0,"White",4077.5543752,5,"male",36,1,"No",2
"242008",2019,26000,117083.55868,0,"White",4095.3676689,5,"male",36,1,"No",2
"242009",2019,26000,117083.55868,0,"White",4093.4558798,5,"male",36,1,"No",2
"242010",2019,26000,117083.55868,0,"White",4096.8083466,5,"male",36,1,"No",2
"242011",2019,14600,40724.716063,1,"Hispanic",4567.8973773,4,"male",47,1,"Yes",3
"242012",2019,14700,40724.716063,1,"Hispanic",4576.2516471,4,"male",47,1,"Yes",3
"242013",2019,14700,40724.716063,1,"Hispanic",4573.211314,4,"male",47,1,"Yes",3
"242014",2019,14700,40724.716063,1,"Hispanic",4557.610799,4,"male",47,1,"Yes",3
"242015",2019,14700,40724.716063,1,"Hispanic",4577.7314648,4,"male",47,1,"Yes",3
"242016",2019,196560,74322.606814,1,"White",4585.3679421,4,"male",53,1,"Yes",3
"242017",2019,197560,74322.606814,1,"White",4558.1265043,4,"male",53,1,"Yes",3
"242018",2019,197660,74322.606814,1,"White",4583.0959533,4,"male",53,1,"Yes",3
"242019",2019,197560,75340.724716,1,"White",4564.9101315,4,"male",53,1,"Yes",3
"242020",2019,197560,74322.606814,1,"White",4559.17909,4,"male",53,1,"Yes",3
"242021",2019,135700,11199.296917,0,"White",6289.8718362,3,"female",90,0,"No",1
"242022",2019,135700,11199.296917,0,"White",6276.3429246,3,"female",90,0,"No",1
"242023",2019,135700,11199.296917,0,"White",6277.2682399,3,"female",90,0,"No",1
"242024",2019,136700,11199.296917,0,"White",6311.0691443,3,"female",90,0,"No",1
"242025",2019,135700,11199.296917,0,"White",6308.6274375,3,"female",90,0,"No",1
"242026",2019,1323620,341069.49703,5,"White",5396.2107675,4,"male",55,1,"Yes",7
"242027",2019,1342200,341069.49703,5,"White",4152.085664,4,"male",55,1,"Yes",7
"242028",2019,1332660,341069.49703,5,"White",4540.1853375,4,"male",55,1,"Yes",7
"242029",2019,1327390,341069.49703,5,"White",4674.365779,4,"male",55,1,"Yes",7
"242030",2019,1327440,341069.49703,5,"White",4197.9928404,4,"male",55,1,"Yes",7
"242031",2019,9560,18326.122228,3,"Hispanic",5256.4620951,1,"female",33,0,"Yes",4
"242032",2019,11900,17308.004327,3,"Hispanic",5252.4670297,1,"female",33,0,"Yes",4
"242033",2019,8800,18326.122228,3,"Hispanic",5260.0996842,1,"female",33,0,"Yes",4
"242034",2019,11800,16289.886425,3,"Hispanic",5252.36322,1,"female",33,0,"Yes",4
"242035",2019,9350,17308.004327,3,"Hispanic",5259.2632811,1,"female",33,0,"Yes",4
"242036",2019,583500,244348.29638,1,"Other",3939.7237854,4,"male",36,1,"Yes",3
"242037",2019,583500,244348.29638,1,"Other",3882.5584326,4,"male",36,1,"Yes",3
"242038",2019,583500,244348.29638,1,"Other",3991.5552085,4,"male",36,1,"Yes",3
"242039",2019,583500,244348.29638,1,"Other",3923.1178665,4,"male",36,1,"Yes",3
"242040",2019,583500,244348.29638,1,"Other",3988.5220497,4,"male",36,1,"Yes",3
"242041",2019,751600,148645.21363,0,"White",4589.5051353,3,"female",63,0,"No",1
"242042",2019,746600,165953.21796,0,"White",4851.4254166,3,"female",63,0,"No",1
"242043",2019,751600,148645.21363,0,"White",4805.5592326,3,"female",63,0,"No",1
"242044",2019,748600,151699.56733,0,"White",4757.4080092,3,"female",63,0,"No",1
"242045",2019,747600,161880.74635,0,"White",4868.4685635,3,"female",63,0,"No",1
"242046",2019,164800,15271.768524,0,"Hispanic",3483.3331169,3,"female",82,0,"No",1
"242047",2019,164600,11199.296917,0,"Hispanic",3544.8041348,3,"female",82,0,"No",1
"242048",2019,164500,10181.179016,0,"Hispanic",3590.554829,3,"female",82,0,"No",1
"242049",2019,165100,12217.414819,0,"Hispanic",3492.7423068,3,"female",82,0,"No",1
"242050",2019,165200,10181.179016,0,"Hispanic",3519.0581438,3,"female",82,0,"No",1
"242051",2019,76000,36652.244456,3,"White",10374.812213,1,"female",33,0,"Yes",4
"242052",2019,76000,36652.244456,3,"White",10464.048377,1,"female",33,0,"Yes",4
"242053",2019,64110,36652.244456,3,"White",10451.809283,1,"female",33,0,"Yes",4
"242054",2019,70020,37670.362358,3,"White",10393.847523,1,"female",33,0,"Yes",4
"242055",2019,77000,37670.362358,3,"White",10384.99287,1,"female",33,0,"Yes",4
"242056",2019,607000,71268.25311,0,"White",4401.2178231,3,"female",66,0,"No",1
"242057",2019,600660,71268.25311,0,"White",4657.626079,3,"female",66,0,"No",1
"242058",2019,607800,71268.25311,0,"White",4616.7832424,3,"female",66,0,"No",1
"242059",2019,610660,71268.25311,0,"White",4559.8686315,3,"female",66,0,"No",1
"242060",2019,610660,71268.25311,0,"White",4675.7262676,3,"female",66,0,"No",1
"242061",2019,2869000,231112.76366,1,"Hispanic",347.79096008,4,"male",52,1,"Yes",3
"242062",2019,2869000,231112.76366,1,"Hispanic",339.31096351,4,"male",52,1,"Yes",3
"242063",2019,2869000,251475.12169,1,"Hispanic",337.99951155,4,"male",52,1,"Yes",3
"242064",2019,2868000,233148.99946,1,"Hispanic",333.33376166,4,"male",52,1,"Yes",3
"242065",2019,2973000,236203.35316,1,"Hispanic",679.46713503,4,"male",52,1,"Yes",3
"242066",2019,7196600,512113.30449,0,"White",263.95812418,5,"male",79,1,"No",2
"242067",2019,7192600,512113.30449,0,"White",272.12404232,5,"male",79,1,"No",2
"242068",2019,7168600,512113.30449,0,"White",255.09287463,5,"male",79,1,"No",2
"242069",2019,7236500,512113.30449,0,"White",267.22170602,5,"male",79,1,"No",2
"242070",2019,7222500,512113.30449,0,"White",266.38160256,5,"male",79,1,"No",2
"242071",2019,352020,114029.20498,0,"White",10231.010629,5,"male",75,1,"No",2
"242072",2019,352030,114029.20498,0,"White",10433.423275,5,"male",75,1,"No",2
"242073",2019,351020,114029.20498,0,"White",10592.657963,5,"male",75,1,"No",2
"242074",2019,351020,114029.20498,0,"White",10260.89774,5,"male",75,1,"No",2
"242075",2019,351020,114029.20498,0,"White",10336.053083,5,"male",75,1,"No",2
"242076",2019,966000,20362.358031,0,"Hispanic",9373.3813613,3,"female",66,0,"No",1
"242077",2019,965000,20362.358031,0,"Hispanic",10200.260578,3,"female",66,0,"No",1
"242078",2019,965000,20362.358031,0,"Hispanic",9821.4210842,3,"female",66,0,"No",1
"242079",2019,965000,20362.358031,0,"Hispanic",9160.5469058,3,"female",66,0,"No",1
"242080",2019,965000,20362.358031,0,"Hispanic",9851.7621062,3,"female",66,0,"No",1
"242081",2019,355450,120137.91239,4,"White",1181.7266916,4,"male",53,1,"Yes",6
"242082",2019,354450,120137.91239,4,"White",1130.3808267,4,"male",53,1,"Yes",6
"242083",2019,354450,120137.91239,4,"White",1157.5363675,4,"male",53,1,"Yes",6
"242084",2019,354450,120137.91239,4,"White",1221.5997775,4,"male",53,1,"Yes",6
"242085",2019,354350,120137.91239,4,"White",1180.2030903,4,"male",53,1,"Yes",6
"242086",2019,2858000,770715.25149,3,"Other",2138.2443664,4,"male",42,1,"Yes",5
"242087",2019,2857900,770715.25149,3,"Other",2222.6061927,4,"male",42,1,"Yes",5
"242088",2019,2857900,770715.25149,3,"Other",2072.0071928,4,"male",42,1,"Yes",5
"242089",2019,2857900,770715.25149,3,"Other",2168.2035202,4,"male",42,1,"Yes",5
"242090",2019,2856900,770715.25149,3,"Other",2144.6520481,4,"male",42,1,"Yes",5
"242091",2019,6172300,453062.4662,0,"White",1976.969207,5,"male",61,1,"No",2
"242092",2019,6248210,459171.17361,0,"White",1977.2294521,5,"male",61,1,"No",2
"242093",2019,6523110,481569.76744,0,"White",1825.4565028,5,"male",61,1,"No",2
"242094",2019,6335770,520258.2477,0,"White",2016.7513233,5,"male",61,1,"No",2
"242095",2019,6481970,453062.4662,0,"White",1979.8415097,5,"male",61,1,"No",2
"242096",2019,2025500,92648.729043,1,"White",241.59121013,4,"male",63,1,"Yes",3
"242097",2019,2025000,117083.55868,1,"White",259.9049877,4,"male",63,1,"Yes",3
"242098",2019,4713400,101811.79016,1,"White",500.40091666,4,"male",63,1,"Yes",3
"242099",2019,2614200,115047.32288,1,"White",254.5668817,4,"male",63,1,"Yes",3
"242100",2019,3570300,87558.139535,1,"White",517.49620591,4,"male",63,1,"Yes",3
"242101",2019,8400,39706.598161,1,"Hispanic",4904.6453256,4,"male",36,1,"Yes",3
"242102",2019,8400,39706.598161,1,"Hispanic",4867.2631315,4,"male",36,1,"Yes",3
"242103",2019,8400,39706.598161,1,"Hispanic",4888.7210244,4,"male",36,1,"Yes",3
"242104",2019,8400,39706.598161,1,"Hispanic",4884.8073975,4,"male",36,1,"Yes",3
"242105",2019,8400,39706.598161,1,"Hispanic",4896.384347,4,"male",36,1,"Yes",3
"242106",2019,3266500,542656.84154,1,"White",124.7443254,4,"female",49,1,"Yes",3
"242107",2019,2201500,556910.49216,1,"White",64.674803142,4,"female",49,1,"Yes",3
"242108",2019,2332500,538584.36993,1,"White",66.701454037,4,"female",49,1,"Yes",3
"242109",2019,2299500,460189.29151,1,"White",65.82290795,4,"female",49,1,"Yes",3
"242110",2019,2896500,532475.66252,1,"White",63.639962285,4,"female",49,1,"Yes",3
"242111",2019,967301,243330.17847,0,"White",3903.8398363,5,"male",33,1,"No",2
"242112",2019,967301,243330.17847,0,"White",3847.1951591,5,"male",33,1,"No",2
"242113",2019,967301,243330.17847,0,"White",3955.1991663,5,"male",33,1,"No",2
"242114",2019,967301,243330.17847,0,"White",3887.385168,5,"male",33,1,"No",2
"242115",2019,967301,243330.17847,0,"White",3952.1936343,5,"male",33,1,"No",2
"242116",2019,87500,27489.183342,0,"White",5787.6067375,5,"male",66,1,"No",2
"242117",2019,48500,28507.301244,0,"White",5690.855911,5,"male",66,1,"No",2
"242118",2019,55200,28507.301244,0,"White",5726.92279,5,"male",66,1,"No",2
"242119",2019,85800,27489.183342,0,"White",5779.488697,5,"male",66,1,"No",2
"242120",2019,79500,28507.301244,0,"White",5815.5399848,5,"male",66,1,"No",2
"242121",2019,6198700,213804.75933,3,"White",1670.4915351,4,"male",43,1,"Yes",5
"242122",2019,6210700,212786.64143,3,"White",1670.364982,4,"male",43,1,"Yes",5
"242123",2019,6215600,209732.28772,3,"White",1542.3229921,4,"male",43,1,"Yes",5
"242124",2019,6217600,211768.52353,3,"White",1704.0782888,4,"male",43,1,"Yes",5
"242125",2019,6215700,212786.64143,3,"White",1672.9119579,4,"male",43,1,"Yes",5
"242126",2019,1603800,379757.97729,3,"White",8347.0550996,4,"male",50,1,"Yes",5
"242127",2019,1604800,379757.97729,3,"White",7147.6782198,4,"male",50,1,"Yes",5
"242128",2019,1603800,379757.97729,3,"White",7226.5480506,4,"male",50,1,"Yes",5
"242129",2019,1605800,379757.97729,3,"White",7902.8110435,4,"male",50,1,"Yes",5
"242130",2019,1600300,378739.85938,3,"White",7071.5124899,4,"male",50,1,"Yes",5
"242131",2019,62256100,5436749.5944,0,"White",40.053568485,5,"male",69,1,"No",2
"242132",2019,56157100,5436749.5944,0,"White",39.663407352,5,"male",69,1,"No",2
"242133",2019,51399000,5436749.5944,0,"White",39.674859408,5,"male",69,1,"No",2
"242134",2019,51453000,5436749.5944,0,"White",39.3475558,5,"male",69,1,"No",2
"242135",2019,65895000,5436749.5944,0,"White",39.878277443,5,"male",69,1,"No",2
"242136",2019,1470300,204641.69822,2,"White",4459.4925227,4,"male",54,1,"Yes",4
"242137",2019,1471410,204641.69822,2,"White",4712.883487,4,"male",54,1,"Yes",4
"242138",2019,1471300,204641.69822,2,"White",4670.1218277,4,"male",54,1,"Yes",4
"242139",2019,1471410,204641.69822,2,"White",4623.2810564,4,"male",54,1,"Yes",4
"242140",2019,1470310,204641.69822,2,"White",4730.1146473,4,"male",54,1,"Yes",4
"242141",2019,-1140,19344.24013,1,"Black",3506.4397532,1,"female",28,0,"Yes",2
"242142",2019,-1110,20362.358031,1,"Black",3497.0057768,1,"female",28,0,"Yes",2
"242143",2019,-1130,19344.24013,1,"Black",3557.462218,1,"female",28,0,"Yes",2
"242144",2019,-1140,19344.24013,1,"Black",3534.3148881,1,"female",28,0,"Yes",2
"242145",2019,-1130,19344.24013,1,"Black",3492.1517535,1,"female",28,0,"Yes",2
"242146",2019,2590,15271.768524,0,"White",3453.6386108,3,"male",60,0,"No",1
"242147",2019,3690,17308.004327,0,"White",3459.7731503,3,"male",60,0,"No",1
"242148",2019,6190,15271.768524,0,"White",3461.004801,3,"male",60,0,"No",1
"242149",2019,3290,16289.886425,0,"White",3450.5547198,3,"male",60,0,"No",1
"242150",2019,4390,18326.122228,0,"White",3456.2001776,3,"male",60,0,"No",1
"242151",2019,4730,48869.659275,0,"White",4042.2051592,2,"male",39,0,"No",1
"242152",2019,4610,48869.659275,0,"White",4035.8598389,2,"male",39,0,"No",1
"242153",2019,9690,48869.659275,0,"White",4054.1533453,2,"male",39,0,"No",1
"242154",2019,4490,49887.777177,0,"White",4026.0257719,2,"male",39,0,"No",1
"242155",2019,4660,49887.777177,0,"White",4032.6055642,2,"male",39,0,"No",1
"242156",2019,28320000,2718374.7972,1,"White",59.861929806,4,"male",58,1,"Yes",3
"242157",2019,28320000,2738737.1552,1,"White",58.41630231,4,"male",58,1,"Yes",3
"242158",2019,28320000,2718374.7972,1,"White",57.906835725,4,"male",58,1,"Yes",3
"242159",2019,28320000,2718374.7972,1,"White",58.77874632,4,"male",58,1,"Yes",3
"242160",2019,28320000,2769280.6923,1,"White",58.623372654,4,"male",58,1,"Yes",3
"242161",2019,181310,83485.667929,0,"Black",4021.0828265,2,"male",36,0,"No",1
"242162",2019,181310,83485.667929,0,"Black",3977.7888035,2,"male",36,0,"No",1
"242163",2019,183210,84503.78583,0,"Black",3956.7290366,2,"male",36,0,"No",1
"242164",2019,183310,84503.78583,0,"Black",3996.2779324,2,"male",36,0,"No",1
"242165",2019,183310,83485.667929,0,"Black",3998.960674,2,"male",36,0,"No",1
"242166",2019,9800,46833.423472,2,"Hispanic",3944.8720928,4,"male",44,1,"Yes",4
"242167",2019,9870,34616.008653,2,"Hispanic",3898.8964441,4,"male",44,1,"Yes",4
"242168",2019,10200,39706.598161,2,"Hispanic",3921.7434424,4,"male",44,1,"Yes",4
"242169",2019,9900,47851.541374,2,"Hispanic",3925.257521,4,"male",44,1,"Yes",4
"242170",2019,9850,32579.77285,2,"Hispanic",3926.8992673,4,"male",44,1,"Yes",4
"242171",2019,95380,37670.362358,0,"Other",5357.8824972,2,"female",36,0,"No",1
"242172",2019,95380,36652.244456,0,"Other",5322.8084116,2,"female",36,0,"No",1
"242173",2019,95380,36652.244456,0,"Other",5417.7995594,2,"female",36,0,"No",1
"242174",2019,95380,36652.244456,0,"Other",5393.3553186,2,"female",36,0,"No",1
"242175",2019,95380,36652.244456,0,"Other",5332.1745984,2,"female",36,0,"No",1
"242176",2019,5923000,462225.52731,0,"White",2963.7710524,5,"male",70,1,"No",2
"242177",2019,6024000,497859.65387,0,"White",3113.5668276,5,"male",70,1,"No",2
"242178",2019,6123000,497859.65387,0,"White",2917.493021,5,"male",70,1,"No",2
"242179",2019,5824000,632251.21687,0,"White",3010.0400394,5,"male",70,1,"No",2
"242180",2019,6123000,635305.57058,0,"White",2992.4662267,5,"male",70,1,"No",2
"242181",2019,32100,5090.5895078,0,"White",7344.5764454,2,"male",20,0,"No",1
"242182",2019,30000,5090.5895078,0,"White",7336.1060658,2,"male",20,0,"No",1
"242183",2019,25800,5090.5895078,0,"White",7323.5329857,2,"male",20,0,"No",1
"242184",2019,33200,5090.5895078,0,"White",7340.1967964,2,"male",20,0,"No",1
"242185",2019,32700,5090.5895078,0,"White",7343.3128124,2,"male",20,0,"No",1
"242186",2019,12544800,2586019.47,0,"White",33.557082231,5,"male",60,1,"No",2
"242187",2019,12544800,2575838.291,0,"White",33.715645728,5,"male",60,1,"No",2
"242188",2019,12544800,2586019.47,0,"White",32.095852441,5,"male",60,1,"No",2
"242189",2019,12544800,2586019.47,0,"White",33.582799375,5,"male",60,1,"No",2
"242190",2019,12544800,2586019.47,0,"White",33.822381571,5,"male",60,1,"No",2
"242191",2019,385700,103848.02596,3,"Other",5990.4523689,4,"male",51,1,"Yes",5
"242192",2019,360500,102829.90806,3,"Other",6366.5515459,4,"male",51,1,"Yes",5
"242193",2019,359400,103848.02596,3,"Other",6228.4530204,4,"male",51,1,"Yes",5
"242194",2019,384800,103848.02596,3,"Other",6177.2038918,4,"male",51,1,"Yes",5
"242195",2019,360400,103848.02596,3,"Other",6374.9941673,4,"male",51,1,"Yes",5
"242196",2019,-23770,49887.777177,0,"Other",5837.4066135,2,"female",31,0,"No",1
"242197",2019,-23880,50905.895078,0,"Other",5802.2064302,2,"female",31,0,"No",1
